Team,Generation,Best_Fitness,Avg_Fitness,Epoch,Test
1, 6, 92, 284.476, 28, 2
1, 7, 89, 306.372, 28, 2
1, 8, 89, 292.372, 28, 2
1, 9, 89, 301.88, 28, 2
1, 10, 88, 319.056, 28, 2
1, 11, 92, 308.252, 28, 2
1, 12, 101, 303.276, 28, 2
1, 13, 104, 304.4, 28, 2
1, 14, 101, 303.108, 28, 2
1, 15, 90, 307.664, 28, 2
1, 16, 101, 301.272, 28, 2
1, 17, 101, 307.06, 28, 2
1, 18, 89, 291.956, 28, 2
1, 19, 104, 302.344, 28, 2
1, 20, 104, 285.716, 28, 2
1, 21, 90, 272.56, 28, 2
1, 22, 64, 306.608, 28, 2
1, 23, 102, 295.192, 28, 2
1, 24, 103, 306.604, 28, 2
1, 25, 97, 295.604, 28, 2
1, 26, 100, 304.488, 28, 2
1, 27, 90, 292.232, 28, 2
1, 28, 101, 311.636, 28, 2
1, 29, 101, 309.412, 28, 2
1, 30, 101, 302.404, 28, 2
1, 31, 90, 312.708, 28, 2
1, 32, 102, 317.464, 28, 2
1, 33, 91, 308.324, 28, 2
1, 34, 100, 307.46, 28, 2
1, 35, 90, 309.116, 28, 2
1, 36, 90, 298.032, 28, 2
1, 37, 101, 313.944, 28, 2
1, 38, 87, 296.436, 28, 2
1, 39, 89, 293.0, 28, 2
1, 40, 87, 287.632, 28, 2
1, 41, 87, 290.392, 28, 2
1, 42, 91, 287.996, 28, 2
1, 43, 87, 292.136, 28, 2
1, 44, 91, 298.26, 28, 2
1, 45, 90, 301.996, 28, 2
1, 46, 90, 310.016, 28, 2
1, 47, 90, 310.056, 28, 2
1, 48, 90, 284.688, 28, 2
1, 49, 87, 292.132, 28, 2
0, 0, 145, 622.86, 29, 2
0, 1, 138, 549.682, 29, 2
0, 2, 139, 432.844, 29, 2
0, 3, 132, 365.644, 29, 2
0, 4, 130, 335.866, 29, 2
0, 5, 132, 331.002, 29, 2
0, 6, 133, 340.032, 29, 2
0, 7, 132, 346.58, 29, 2
0, 8, 127, 319.104, 29, 2
0, 9, 125, 313.022, 29, 2
0, 10, 126, 325.938, 29, 2
0, 11, 129, 316.118, 29, 2
0, 12, 127, 311.226, 29, 2
0, 13, 123, 319.944, 29, 2
0, 14, 126, 306.662, 29, 2
0, 15, 121, 319.564, 29, 2
0, 16, 120, 319.716, 29, 2
0, 17, 121, 320.886, 29, 2
0, 18, 119, 302.508, 29, 2
0, 19, 118, 313.638, 29, 2
0, 20, 115, 323.706, 29, 2
0, 21, 114, 322.196, 29, 2
0, 22, 112, 331.218, 29, 2
0, 23, 110, 335.018, 29, 2
0, 24, 109, 338.998, 29, 2
0, 25, 107, 355.106, 29, 2
0, 26, 107, 355.684, 29, 2
0, 27, 106, 337.558, 29, 2
0, 28, 113, 344.032, 29, 2
0, 29, 109, 358.968, 29, 2
0, 30, 109, 360.464, 29, 2
0, 31, 109, 351.786, 29, 2
0, 32, 111, 348.596, 29, 2
0, 33, 112, 341.516, 29, 2
0, 34, 112, 344.072, 29, 2
0, 35, 112, 332.158, 29, 2
0, 36, 112, 330.794, 29, 2
0, 37, 112, 339.688, 29, 2
0, 38, 112, 321.602, 29, 2
0, 39, 110, 324.332, 29, 2
0, 40, 110, 327.766, 29, 2
0, 41, 110, 323.572, 29, 2
0, 42, 110, 337.328, 29, 2
0, 43, 110, 328.388, 29, 2
0, 44, 110, 342.55, 29, 2
0, 45, 108, 343.744, 29, 2
0, 46, 109, 331.598, 29, 2
0, 47, 111, 333.96, 29, 2
0, 48, 108, 335.582, 29, 2
0, 49, 110, 334.806, 29, 2
1, 0, 68, 265.484, 29, 2
1, 1, 66, 253.964, 29, 2
1, 2, 68, 245.484, 29, 2
1, 3, 68, 236.152, 29, 2
1, 4, 64, 224.436, 29, 2
1, 5, 64, 211.512, 29, 2
1, 6, 60, 239.916, 29, 2
1, 7, 64, 235.804, 29, 2
1, 8, 62, 239.156, 29, 2
1, 9, 56, 227.252, 29, 2
1, 10, 56, 250.348, 29, 2
1, 11, 56, 265.428, 29, 2
1, 12, 56, 269.732, 29, 2
1, 13, 56, 270.028, 29, 2
1, 14, 64, 274.112, 29, 2
1, 15, 64, 288.012, 29, 2
1, 16, 64, 272.012, 29, 2
1, 17, 65, 279.932, 29, 2
1, 18, 64, 265.544, 29, 2
1, 19, 56, 252.72, 29, 2
1, 20, 56, 260.636, 29, 2
1, 21, 60, 250.716, 29, 2
1, 22, 57, 251.62, 29, 2
1, 23, 64, 245.836, 29, 2
1, 24, 57, 232.824, 29, 2
1, 25, 56, 250.2, 29, 2
1, 26, 67, 262.444, 29, 2
1, 27, 57, 267.708, 29, 2
1, 28, 45, 268.628, 29, 2
1, 29, 68, 299.464, 29, 2
1, 30, 64, 264.84, 29, 2
1, 31, 64, 280.408, 29, 2
1, 32, 64, 280.26, 29, 2
1, 33, 70, 256.416, 29, 2
1, 34, 44, 265.272, 29, 2
1, 35, 49, 283.592, 29, 2
1, 36, 44, 260.792, 29, 2
1, 37, 65, 271.28, 29, 2
1, 38, 66, 256.008, 29, 2
1, 39, 65, 267.352, 29, 2
1, 40, 45, 247.0, 29, 2
1, 41, 65, 251.084, 29, 2
1, 42, 57, 252.732, 29, 2
1, 43, 45, 238.06, 29, 2
1, 44, 45, 257.448, 29, 2
1, 45, 53, 262.832, 29, 2
1, 46, 45, 273.108, 29, 2
1, 47, 45, 269.84, 29, 2
1, 48, 53, 252.044, 29, 2
1, 49, 56, 263.068, 29, 2
0, 0, 123, 668.122, 30, 2
0, 1, 128, 592.48, 30, 2
0, 2, 128, 435.218, 30, 2
0, 3, 120, 389.718, 30, 2
0, 4, 120, 353.528, 30, 2
0, 5, 122, 336.548, 30, 2
0, 6, 124, 348.582, 30, 2
0, 7, 124, 336.712, 30, 2
0, 8, 121, 317.534, 30, 2
0, 9, 115, 333.472, 30, 2
0, 10, 115, 329.576, 30, 2
0, 11, 115, 320.57, 30, 2
0, 12, 115, 326.686, 30, 2
0, 13, 119, 334.648, 30, 2
0, 14, 114, 346.994, 30, 2
0, 15, 114, 327.22, 30, 2
0, 16, 121, 334.974, 30, 2
0, 17, 121, 353.462, 30, 2
0, 18, 121, 351.46, 30, 2
0, 19, 121, 376.546, 30, 2
0, 20, 114, 380.362, 30, 2
0, 21, 114, 376.718, 30, 2
0, 22, 114, 383.45, 30, 2
0, 23, 113, 400.594, 30, 2
0, 24, 113, 386.574, 30, 2
0, 25, 115, 396.446, 30, 2
0, 26, 115, 388.466, 30, 2
0, 27, 111, 398.876, 30, 2
0, 28, 110, 400.976, 30, 2
0, 29, 115, 401.892, 30, 2
0, 30, 115, 381.014, 30, 2
0, 31, 114, 391.76, 30, 2
0, 32, 114, 385.882, 30, 2
0, 33, 113, 357.16, 30, 2
0, 34, 113, 337.726, 30, 2
0, 35, 112, 336.958, 30, 2
0, 36, 109, 330.686, 30, 2
0, 37, 110, 327.442, 30, 2
0, 38, 111, 301.604, 30, 2
0, 39, 111, 313.816, 30, 2
0, 40, 110, 319.176, 30, 2
0, 41, 107, 316.168, 30, 2
0, 42, 101, 319.746, 30, 2
0, 43, 102, 315.866, 30, 2
0, 44, 102, 325.066, 30, 2
0, 45, 99, 313.182, 30, 2
0, 46, 98, 312.61, 30, 2
0, 47, 101, 330.73, 30, 2
0, 48, 97, 323.604, 30, 2
0, 49, 100, 350.238, 30, 2
1, 0, 141, 407.928, 30, 2
1, 1, 45, 390.656, 30, 2
1, 2, 45, 379.728, 30, 2
1, 3, 45, 356.896, 30, 2
1, 4, 32, 393.272, 30, 2
1, 5, 32, 366.776, 30, 2
1, 6, 17, 359.028, 30, 2
1, 7, 32, 359.216, 30, 2
1, 8, 32, 325.624, 30, 2
1, 9, 32, 294.9, 30, 2
1, 10, 32, 254.708, 30, 2
1, 11, 32, 258.4, 30, 2
1, 12, 32, 259.96, 30, 2
1, 13, 32, 289.436, 30, 2
1, 14, 30, 323.428, 30, 2
1, 15, 30, 294.236, 30, 2
1, 16, 30, 243.948, 30, 2
1, 17, 30, 284.1, 30, 2
1, 18, 30, 290.748, 30, 2
1, 19, 30, 287.912, 30, 2
1, 20, 30, 280.512, 30, 2
1, 21, 29, 280.88, 30, 2
1, 22, 31, 290.392, 30, 2
1, 23, 32, 295.092, 30, 2
1, 24, 32, 253.916, 30, 2
1, 25, 32, 308.204, 30, 2
1, 26, 31, 267.064, 30, 2
1, 27, 32, 277.156, 30, 2
1, 28, 29, 232.608, 30, 2
1, 29, 32, 272.232, 30, 2
1, 30, 29, 298.976, 30, 2
1, 31, 29, 276.648, 30, 2
1, 32, 29, 252.2, 30, 2
1, 33, 29, 273.856, 30, 2
1, 34, 29, 288.028, 30, 2
1, 35, 29, 286.38, 30, 2
1, 36, 29, 300.736, 30, 2
1, 37, 29, 297.368, 30, 2
1, 38, 29, 286.524, 30, 2
1, 39, 29, 294.732, 30, 2
1, 40, 29, 290.436, 30, 2
1, 41, 17, 220.7, 30, 2
1, 42, 29, 277.332, 30, 2
1, 43, 28, 257.74, 30, 2
1, 44, 29, 291.82, 30, 2
1, 45, 29, 281.052, 30, 2
1, 46, 23, 323.16, 30, 2
1, 47, 17, 285.752, 30, 2
1, 48, 29, 305.592, 30, 2
1, 49, 29, 254.144, 30, 2
0, 0, 122, 690.232, 31, 2
0, 1, 116, 618.992, 31, 2
0, 2, 114, 475.096, 31, 2
0, 3, 116, 353.792, 31, 2
0, 4, 117, 347.954, 31, 2
0, 5, 122, 311.354, 31, 2
0, 6, 125, 330.208, 31, 2
0, 7, 112, 336.318, 31, 2
0, 8, 121, 346.126, 31, 2
0, 9, 117, 351.198, 31, 2
0, 10, 120, 369.476, 31, 2
0, 11, 111, 368.286, 31, 2
0, 12, 110, 368.65, 31, 2
0, 13, 106, 405.52, 31, 2
0, 14, 106, 407.706, 31, 2
0, 15, 106, 400.98, 31, 2
0, 16, 105, 423.354, 31, 2
0, 17, 107, 412.032, 31, 2
0, 18, 108, 430.236, 31, 2
0, 19, 108, 420.984, 31, 2
0, 20, 115, 406.63, 31, 2
0, 21, 106, 421.62, 31, 2
0, 22, 107, 400.618, 31, 2
0, 23, 106, 401.156, 31, 2
0, 24, 105, 432.124, 31, 2
0, 25, 108, 406.47, 31, 2
0, 26, 106, 404.846, 31, 2
0, 27, 101, 421.316, 31, 2
0, 28, 104, 427.886, 31, 2
0, 29, 103, 435.308, 31, 2
0, 30, 103, 428.08, 31, 2
0, 31, 103, 428.32, 31, 2
0, 32, 100, 418.134, 31, 2
0, 33, 101, 415.794, 31, 2
0, 34, 102, 426.8, 31, 2
0, 35, 105, 423.826, 31, 2
0, 36, 103, 417.918, 31, 2
0, 37, 104, 416.84, 31, 2
0, 38, 104, 415.96, 31, 2
0, 39, 109, 409.626, 31, 2
0, 40, 108, 397.008, 31, 2
0, 41, 105, 375.856, 31, 2
0, 42, 105, 404.692, 31, 2
0, 43, 105, 383.51, 31, 2
0, 44, 106, 395.326, 31, 2
0, 45, 104, 368.144, 31, 2
0, 46, 104, 411.642, 31, 2
0, 47, 103, 404.626, 31, 2
0, 48, 101, 404.292, 31, 2
0, 49, 100, 397.914, 31, 2
1, 0, 38, 433.92, 31, 2
1, 1, 38, 394.316, 31, 2
1, 2, 38, 324.972, 31, 2
1, 3, 43, 343.72, 31, 2
1, 4, 43, 360.044, 31, 2
1, 5, 43, 342.604, 31, 2
1, 6, 43, 292.436, 31, 2
1, 7, 26, 330.916, 31, 2
1, 8, 26, 278.328, 31, 2
1, 9, 43, 301.888, 31, 2
1, 10, 30, 319.212, 31, 2
1, 11, 27, 299.708, 31, 2
1, 12, 30, 290.496, 31, 2
1, 13, 30, 314.816, 31, 2
1, 14, 27, 285.868, 31, 2
1, 15, 30, 270.572, 31, 2
1, 16, 30, 225.912, 31, 2
1, 17, 30, 220.08, 31, 2
1, 18, 30, 261.64, 31, 2
1, 19, 24, 224.936, 31, 2
1, 20, 35, 242.788, 31, 2
1, 21, 24, 242.916, 31, 2
1, 22, 26, 291.24, 31, 2
1, 23, 28, 236.376, 31, 2
1, 24, 24, 297.672, 31, 2
1, 25, 24, 271.836, 31, 2
1, 26, 22, 278.624, 31, 2
1, 27, 25, 280.82, 31, 2
1, 28, 19, 209.756, 31, 2
1, 29, 24, 212.4, 31, 2
1, 30, 22, 235.724, 31, 2
1, 31, 24, 227.74, 31, 2
1, 32, 22, 238.528, 31, 2
1, 33, 22, 241.408, 31, 2
1, 34, 22, 212.796, 31, 2
1, 35, 22, 213.796, 31, 2
1, 36, 22, 260.16, 31, 2
1, 37, 24, 301.556, 31, 2
1, 38, 22, 245.132, 31, 2
1, 39, 22, 257.768, 31, 2
1, 40, 22, 174.388, 31, 2
1, 41, 22, 192.068, 31, 2
1, 42, 22, 180.088, 31, 2
1, 43, 22, 205.86, 31, 2
1, 44, 22, 236.696, 31, 2
1, 45, 22, 209.628, 31, 2
1, 46, 22, 189.736, 31, 2
1, 47, 22, 201.936, 31, 2
1, 48, 22, 199.508, 31, 2
1, 49, 22, 234.948, 31, 2
0, 0, 111, 693.64, 32, 2
0, 1, 112, 628.678, 32, 2
0, 2, 110, 504.152, 32, 2
0, 3, 109, 395.358, 32, 2
0, 4, 111, 377.184, 32, 2
0, 5, 109, 382.768, 32, 2
0, 6, 110, 353.532, 32, 2
0, 7, 108, 379.108, 32, 2
0, 8, 107, 368.472, 32, 2
0, 9, 107, 403.356, 32, 2
0, 10, 105, 380.52, 32, 2
0, 11, 105, 383.188, 32, 2
0, 12, 106, 392.112, 32, 2
0, 13, 106, 349.534, 32, 2
0, 14, 110, 389.246, 32, 2
0, 15, 109, 394.028, 32, 2
0, 16, 108, 398.794, 32, 2
0, 17, 108, 390.94, 32, 2
0, 18, 109, 391.756, 32, 2
0, 19, 108, 406.748, 32, 2
0, 20, 108, 396.578, 32, 2
0, 21, 106, 384.166, 32, 2
0, 22, 104, 399.082, 32, 2
0, 23, 106, 394.378, 32, 2
0, 24, 107, 385.056, 32, 2
0, 25, 106, 388.878, 32, 2
0, 26, 99, 362.194, 32, 2
0, 27, 99, 376.348, 32, 2
0, 28, 99, 380.172, 32, 2
0, 29, 103, 387.742, 32, 2
0, 30, 103, 402.364, 32, 2
0, 31, 105, 384.24, 32, 2
0, 32, 105, 390.118, 32, 2
0, 33, 104, 374.53, 32, 2
0, 34, 103, 376.076, 32, 2
0, 35, 101, 393.192, 32, 2
0, 36, 101, 374.656, 32, 2
0, 37, 100, 357.446, 32, 2
0, 38, 100, 377.094, 32, 2
0, 39, 100, 375.776, 32, 2
0, 40, 100, 379.064, 32, 2
0, 41, 97, 372.718, 32, 2
0, 42, 98, 368.584, 32, 2
0, 43, 99, 368.254, 32, 2
0, 44, 94, 376.878, 32, 2
0, 45, 99, 371.12, 32, 2
0, 46, 100, 384.89, 32, 2
0, 47, 93, 359.434, 32, 2
0, 48, 101, 373.124, 32, 2
0, 49, 95, 363.416, 32, 2
1, 0, 21, 327.516, 32, 2
1, 1, 21, 303.836, 32, 2
1, 2, 21, 308.076, 32, 2
1, 3, 21, 275.308, 32, 2
1, 4, 27, 279.432, 32, 2
1, 5, 27, 289.948, 32, 2
1, 6, 46, 268.5, 32, 2
1, 7, 46, 296.924, 32, 2
1, 8, 46, 298.776, 32, 2
1, 9, 47, 288.64, 32, 2
1, 10, 46, 272.896, 32, 2
1, 11, 27, 285.012, 32, 2
1, 12, 46, 269.7, 32, 2
1, 13, 47, 256.48, 32, 2
1, 14, 44, 256.3, 32, 2
1, 15, 44, 268.984, 32, 2
1, 16, 41, 288.78, 32, 2
1, 17, 46, 279.048, 32, 2
1, 18, 44, 259.304, 32, 2
1, 19, 44, 238.064, 32, 2
1, 20, 42, 249.78, 32, 2
1, 21, 41, 249.632, 32, 2
1, 22, 46, 234.556, 32, 2
1, 23, 46, 236.064, 32, 2
1, 24, 43, 262.64, 32, 2
1, 25, 47, 269.464, 32, 2
1, 26, 46, 311.308, 32, 2
1, 27, 47, 294.38, 32, 2
1, 28, 47, 287.184, 32, 2
1, 29, 47, 280.952, 32, 2
1, 30, 46, 278.74, 32, 2
1, 31, 43, 279.012, 32, 2
1, 32, 47, 293.404, 32, 2
1, 33, 46, 295.656, 32, 2
1, 34, 47, 274.924, 32, 2
1, 35, 47, 290.008, 32, 2
1, 36, 47, 295.428, 32, 2
1, 37, 47, 317.056, 32, 2
1, 38, 47, 317.556, 32, 2
1, 39, 47, 308.352, 32, 2
1, 40, 47, 315.24, 32, 2
1, 41, 47, 303.556, 32, 2
1, 42, 46, 303.584, 32, 2
1, 43, 46, 309.696, 32, 2
1, 44, 46, 264.912, 32, 2
1, 45, 46, 296.604, 32, 2
1, 46, 46, 278.144, 32, 2
1, 47, 46, 253.2, 32, 2
1, 48, 46, 272.608, 32, 2
1, 49, 46, 261.248, 32, 2
0, 0, 144, 641.908, 33, 2
0, 1, 141, 540.726, 33, 2
0, 2, 124, 402.766, 33, 2
0, 3, 119, 360.218, 33, 2
0, 4, 115, 347.598, 33, 2
0, 5, 109, 338.88, 33, 2
0, 6, 109, 329.238, 33, 2
0, 7, 108, 322.982, 33, 2
0, 8, 106, 342.974, 33, 2
0, 9, 103, 332.454, 33, 2
0, 10, 104, 341.654, 33, 2
0, 11, 104, 325.072, 33, 2
0, 12, 111, 309.184, 33, 2
0, 13, 109, 319.862, 33, 2
0, 14, 108, 340.968, 33, 2
0, 15, 106, 336.074, 33, 2
0, 16, 106, 355.222, 33, 2
0, 17, 106, 359.162, 33, 2
0, 18, 105, 362.122, 33, 2
0, 19, 107, 357.342, 33, 2
0, 20, 106, 364.232, 33, 2
0, 21, 106, 381.118, 33, 2
0, 22, 107, 394.902, 33, 2
0, 23, 106, 362.75, 33, 2
0, 24, 105, 357.362, 33, 2
0, 25, 103, 375.004, 33, 2
0, 26, 104, 366.19, 33, 2
0, 27, 106, 368.19, 33, 2
0, 28, 103, 340.098, 33, 2
0, 29, 101, 353.556, 33, 2
0, 30, 101, 357.732, 33, 2
0, 31, 101, 334.948, 33, 2
0, 32, 106, 339.784, 33, 2
0, 33, 105, 331.114, 33, 2
0, 34, 106, 334.068, 33, 2
0, 35, 106, 347.446, 33, 2
0, 36, 103, 345.872, 33, 2
0, 37, 107, 343.154, 33, 2
0, 38, 104, 333.006, 33, 2
0, 39, 103, 348.632, 33, 2
0, 40, 103, 322.756, 33, 2
0, 41, 103, 331.256, 33, 2
0, 42, 103, 335.664, 33, 2
0, 43, 101, 343.32, 33, 2
0, 44, 101, 338.736, 33, 2
0, 45, 99, 343.808, 33, 2
0, 46, 103, 334.75, 33, 2
0, 47, 105, 345.482, 33, 2
0, 48, 105, 329.91, 33, 2
0, 49, 103, 359.83, 33, 2
1, 0, 42, 364.168, 33, 2
1, 1, 42, 339.336, 33, 2
1, 2, 42, 330.376, 33, 2
1, 3, 42, 328.26, 33, 2
1, 4, 42, 336.176, 33, 2
1, 5, 42, 325.916, 33, 2
1, 6, 42, 314.772, 33, 2
1, 7, 42, 317.936, 33, 2
1, 8, 42, 324.656, 33, 2
1, 9, 42, 323.584, 33, 2
1, 10, 42, 327.772, 33, 2
1, 11, 42, 296.732, 33, 2
1, 12, 42, 312.948, 33, 2
1, 13, 42, 287.432, 33, 2
1, 14, 42, 275.408, 33, 2
1, 15, 42, 275.924, 33, 2
1, 16, 42, 284.872, 33, 2
1, 17, 42, 292.052, 33, 2
1, 18, 42, 283.076, 33, 2
1, 19, 42, 257.444, 33, 2
1, 20, 42, 271.976, 33, 2
1, 21, 42, 265.312, 33, 2
1, 22, 42, 278.66, 33, 2
1, 23, 42, 242.044, 33, 2
1, 24, 42, 262.08, 33, 2
1, 25, 42, 256.612, 33, 2
1, 26, 42, 262.288, 33, 2
1, 27, 42, 269.636, 33, 2
1, 28, 42, 278.464, 33, 2
1, 29, 42, 289.188, 33, 2
1, 30, 42, 274.572, 33, 2
1, 31, 42, 292.464, 33, 2
1, 32, 41, 282.304, 33, 2
1, 33, 41, 277.928, 33, 2
1, 34, 34, 264.536, 33, 2
1, 35, 34, 287.472, 33, 2
1, 36, 34, 237.492, 33, 2
1, 37, 30, 255.0, 33, 2
1, 38, 30, 280.736, 33, 2
1, 39, 34, 321.332, 33, 2
1, 40, 34, 313.104, 33, 2
1, 41, 34, 285.008, 33, 2
1, 42, 34, 326.956, 33, 2
1, 43, 34, 295.584, 33, 2
1, 44, 34, 266.316, 33, 2
1, 45, 30, 284.776, 33, 2
1, 46, 34, 266.516, 33, 2
1, 47, 30, 266.524, 33, 2
1, 48, 30, 276.248, 33, 2
1, 49, 30, 269.444, 33, 2
0, 0, 619, 698.618, 34, 2
0, 1, 183, 688.538, 34, 2
0, 2, 142, 659.668, 34, 2
0, 3, 142, 608.216, 34, 2
0, 4, 140, 512.532, 34, 2
0, 5, 142, 426.908, 34, 2
0, 6, 127, 418.122, 34, 2
0, 7, 133, 423.538, 34, 2
0, 8, 136, 388.582, 34, 2
0, 9, 131, 376.548, 34, 2
0, 10, 130, 343.746, 34, 2
0, 11, 129, 315.25, 34, 2
0, 12, 127, 329.288, 34, 2
0, 13, 127, 331.43, 34, 2
0, 14, 126, 325.51, 34, 2
0, 15, 123, 331.406, 34, 2
0, 16, 123, 324.548, 34, 2
0, 17, 123, 361.292, 34, 2
0, 18, 123, 358.774, 34, 2
0, 19, 120, 377.752, 34, 2
0, 20, 120, 359.61, 34, 2
0, 21, 120, 360.148, 34, 2
0, 22, 118, 355.5, 34, 2
0, 23, 118, 342.738, 34, 2
0, 24, 118, 355.684, 34, 2
0, 25, 117, 345.47, 34, 2
0, 26, 114, 354.73, 34, 2
0, 27, 117, 344.596, 34, 2
0, 28, 119, 353.134, 34, 2
0, 29, 118, 388.312, 34, 2
0, 30, 116, 359.728, 34, 2
0, 31, 116, 362.738, 34, 2
0, 32, 116, 350.348, 34, 2
0, 33, 118, 391.88, 34, 2
0, 34, 118, 362.29, 34, 2
0, 35, 119, 354.148, 34, 2
0, 36, 115, 367.88, 34, 2
0, 37, 117, 370.32, 34, 2
0, 38, 116, 384.478, 34, 2
0, 39, 111, 347.21, 34, 2
0, 40, 111, 366.64, 34, 2
0, 41, 113, 362.802, 34, 2
0, 42, 110, 354.64, 34, 2
0, 43, 110, 357.95, 34, 2
0, 44, 112, 386.312, 34, 2
0, 45, 112, 384.802, 34, 2
0, 46, 111, 386.078, 34, 2
0, 47, 110, 375.972, 34, 2
0, 48, 107, 370.392, 34, 2
0, 49, 107, 383.302, 34, 2
1, 0, 21, 350.632, 34, 2
1, 1, 21, 307.268, 34, 2
1, 2, 21, 306.28, 34, 2
1, 3, 22, 309.772, 34, 2
1, 4, 22, 316.696, 34, 2
1, 5, 16, 308.264, 34, 2
1, 6, 16, 321.892, 34, 2
1, 7, 23, 299.18, 34, 2
1, 8, 21, 305.232, 34, 2
1, 9, 21, 322.064, 34, 2
1, 10, 23, 345.06, 34, 2
1, 11, 22, 312.968, 34, 2
1, 12, 23, 342.536, 34, 2
1, 13, 23, 326.324, 34, 2
1, 14, 23, 325.604, 34, 2
1, 15, 20, 313.2, 34, 2
1, 16, 21, 320.84, 34, 2
1, 17, 23, 304.384, 34, 2
1, 18, 23, 326.64, 34, 2
1, 19, 20, 293.264, 34, 2
1, 20, 21, 281.64, 34, 2
1, 21, 23, 343.056, 34, 2
1, 22, 23, 296.048, 34, 2
1, 23, 23, 331.044, 34, 2
1, 24, 23, 308.052, 34, 2
1, 25, 21, 297.912, 34, 2
1, 26, 21, 350.22, 34, 2
1, 27, 21, 323.572, 34, 2
1, 28, 21, 361.572, 34, 2
1, 29, 21, 350.62, 34, 2
1, 30, 21, 353.212, 34, 2
1, 31, 21, 344.048, 34, 2
1, 32, 23, 344.8, 34, 2
1, 33, 21, 342.672, 34, 2
1, 34, 21, 345.696, 34, 2
1, 35, 23, 334.892, 34, 2
1, 36, 21, 338.572, 34, 2
1, 37, 23, 340.0, 34, 2
1, 38, 23, 332.112, 34, 2
1, 39, 19, 311.152, 34, 2
1, 40, 19, 311.096, 34, 2
1, 41, 19, 333.096, 34, 2
1, 42, 19, 299.916, 34, 2
1, 43, 19, 312.164, 34, 2
1, 44, 19, 310.108, 34, 2
1, 45, 19, 305.612, 34, 2
1, 46, 23, 265.74, 34, 2
1, 47, 23, 260.536, 34, 2
1, 48, 19, 256.124, 34, 2
1, 49, 19, 236.068, 34, 2
0, 0, 108, 558.102, 35, 2
0, 1, 108, 360.048, 35, 2
0, 2, 111, 316.394, 35, 2
0, 3, 113, 322.372, 35, 2
0, 4, 112, 325.882, 35, 2
0, 5, 110, 339.354, 35, 2
0, 6, 109, 327.114, 35, 2
0, 7, 111, 335.6, 35, 2
0, 8, 111, 331.94, 35, 2
0, 9, 109, 332.694, 35, 2
0, 10, 112, 347.422, 35, 2
0, 11, 113, 350.946, 35, 2
0, 12, 107, 347.834, 35, 2
0, 13, 105, 344.222, 35, 2
0, 14, 111, 327.248, 35, 2
0, 15, 112, 336.03, 35, 2
0, 16, 114, 348.46, 35, 2
0, 17, 114, 319.672, 35, 2
0, 18, 116, 353.174, 35, 2
0, 19, 117, 323.178, 35, 2
0, 20, 112, 340.486, 35, 2
0, 21, 115, 328.496, 35, 2
0, 22, 115, 336.582, 35, 2
0, 23, 115, 324.756, 35, 2
0, 24, 116, 325.862, 35, 2
0, 25, 115, 342.948, 35, 2
0, 26, 116, 334.7, 35, 2
0, 27, 117, 337.538, 35, 2
0, 28, 120, 350.952, 35, 2
0, 29, 117, 344.0, 35, 2
0, 30, 112, 352.24, 35, 2
0, 31, 116, 340.992, 35, 2
0, 32, 116, 344.752, 35, 2
0, 33, 117, 351.538, 35, 2
0, 34, 117, 356.044, 35, 2
0, 35, 116, 329.858, 35, 2
0, 36, 110, 333.566, 35, 2
0, 37, 110, 327.102, 35, 2
0, 38, 110, 301.46, 35, 2
0, 39, 110, 324.626, 35, 2
0, 40, 110, 324.504, 35, 2
0, 41, 109, 335.416, 35, 2
0, 42, 106, 318.542, 35, 2
0, 43, 106, 314.874, 35, 2
0, 44, 106, 306.096, 35, 2
0, 45, 106, 313.226, 35, 2
0, 46, 106, 312.888, 35, 2
0, 47, 104, 317.252, 35, 2
0, 48, 109, 320.778, 35, 2
0, 49, 110, 305.59, 35, 2
1, 0, 99, 319.16, 35, 2
1, 1, 96, 262.22, 35, 2
1, 2, 96, 234.736, 35, 2
1, 3, 99, 262.764, 35, 2
1, 4, 84, 228.484, 35, 2
1, 5, 84, 275.26, 35, 2
1, 6, 16, 276.044, 35, 2
1, 7, 16, 252.132, 35, 2
1, 8, 40, 241.772, 35, 2
1, 9, 84, 254.772, 35, 2
1, 10, 18, 279.044, 35, 2
1, 11, 18, 292.332, 35, 2
1, 12, 16, 270.024, 35, 2
1, 13, 16, 242.74, 35, 2
1, 14, 16, 252.472, 35, 2
1, 15, 16, 203.208, 35, 2
1, 16, 16, 243.124, 35, 2
1, 17, 16, 227.864, 35, 2
1, 18, 15, 229.164, 35, 2
1, 19, 15, 237.096, 35, 2
1, 20, 15, 234.808, 35, 2
1, 21, 14, 199.188, 35, 2
1, 22, 16, 180.244, 35, 2
1, 23, 16, 200.804, 35, 2
1, 24, 16, 191.036, 35, 2
1, 25, 16, 218.872, 35, 2
1, 26, 16, 219.82, 35, 2
1, 27, 15, 256.424, 35, 2
1, 28, 14, 262.84, 35, 2
1, 29, 12, 246.816, 35, 2
1, 30, 12, 228.956, 35, 2
1, 31, 12, 209.132, 35, 2
1, 32, 12, 202.528, 35, 2
1, 33, 12, 211.084, 35, 2
1, 34, 12, 205.388, 35, 2
1, 35, 12, 197.576, 35, 2
1, 36, 12, 207.424, 35, 2
1, 37, 12, 201.336, 35, 2
1, 38, 11, 219.068, 35, 2
1, 39, 11, 220.344, 35, 2
1, 40, 11, 222.288, 35, 2
