popSize,probCrossover,probMutate,numGens,Stage,Generation,Best_Fitness,Avg_Fitness,test
50, 0.001, 0.005, 10, 3, 9, 433, 459.62, 7
50, 0.001, 0.005, 10, 4, 0, 367, 446.92, 7
50, 0.001, 0.005, 10, 4, 1, 220, 464.96, 7
50, 0.001, 0.005, 10, 4, 2, 220, 417.16, 7
50, 0.001, 0.005, 10, 4, 3, 220, 334.12, 7
50, 0.001, 0.005, 10, 4, 4, 220, 366.4, 7
50, 0.001, 0.005, 10, 4, 5, 220, 341.48, 7
50, 0.001, 0.005, 10, 4, 6, 211, 412.36, 7
50, 0.001, 0.005, 10, 4, 7, 220, 352.12, 7
50, 0.001, 0.005, 10, 4, 8, 220, 394.2, 7
50, 0.001, 0.005, 10, 4, 9, 220, 427.04, 7
50, 0.001, 0.005, 10, 1, 0, 181, 524.26, 8
50, 0.001, 0.005, 10, 1, 1, 181, 335.82, 8
50, 0.001, 0.005, 10, 1, 2, 181, 273.46, 8
50, 0.001, 0.005, 10, 1, 3, 180, 306.84, 8
50, 0.001, 0.005, 10, 1, 4, 179, 309.44, 8
50, 0.001, 0.005, 10, 1, 5, 178, 264.6, 8
50, 0.001, 0.005, 10, 1, 6, 176, 289.08, 8
50, 0.001, 0.005, 10, 1, 7, 167, 240.48, 8
50, 0.001, 0.005, 10, 1, 8, 167, 243.36, 8
50, 0.001, 0.005, 10, 1, 9, 165, 268.3, 8
50, 0.001, 0.005, 10, 2, 0, 111, 344.72, 8
50, 0.001, 0.005, 10, 2, 1, 141, 284.44, 8
50, 0.001, 0.005, 10, 2, 2, 141, 291.6, 8
50, 0.001, 0.005, 10, 2, 3, 108, 259.6, 8
50, 0.001, 0.005, 10, 2, 4, 108, 350.36, 8
50, 0.001, 0.005, 10, 2, 5, 97, 237.96, 8
50, 0.001, 0.005, 10, 2, 6, 97, 142.16, 8
50, 0.001, 0.005, 10, 2, 7, 317, 471.52, 8
50, 0.001, 0.005, 10, 2, 8, 131, 429.48, 8
50, 0.001, 0.005, 10, 2, 9, 131, 309.28, 8
50, 0.001, 0.005, 10, 3, 0, 163, 368.06, 8
50, 0.001, 0.005, 10, 3, 1, 163, 255.52, 8
50, 0.001, 0.005, 10, 3, 2, 161, 262.4, 8
50, 0.001, 0.005, 10, 3, 3, 160, 250.7, 8
50, 0.001, 0.005, 10, 3, 4, 161, 283.22, 8
50, 0.001, 0.005, 10, 3, 5, 159, 245.9, 8
50, 0.001, 0.005, 10, 3, 6, 157, 219.08, 8
50, 0.001, 0.005, 10, 3, 7, 156, 239.96, 8
50, 0.001, 0.005, 10, 3, 8, 156, 267.02, 8
50, 0.001, 0.005, 10, 3, 9, 155, 231.7, 8
50, 0.001, 0.005, 10, 4, 0, 158, 397.84, 8
50, 0.001, 0.005, 10, 4, 1, 158, 327.56, 8
50, 0.001, 0.005, 10, 4, 2, 158, 267.4, 8
50, 0.001, 0.005, 10, 4, 3, 158, 264.64, 8
50, 0.001, 0.005, 10, 4, 4, 158, 302.92, 8
50, 0.001, 0.005, 10, 4, 5, 158, 254.76, 8
50, 0.001, 0.005, 10, 4, 6, 158, 314.68, 8
50, 0.001, 0.005, 10, 4, 7, 158, 301.48, 8
50, 0.001, 0.005, 10, 4, 8, 158, 248.36, 8
50, 0.001, 0.005, 10, 4, 9, 158, 274.2, 8
50, 0.001, 0.005, 10, 1, 0, 200, 550.9, 9
50, 0.001, 0.005, 10, 1, 1, 200, 321.1, 9
50, 0.001, 0.005, 10, 1, 2, 184, 268.7, 9
50, 0.001, 0.005, 10, 1, 3, 184, 260.36, 9
50, 0.001, 0.005, 10, 1, 4, 182, 267.9, 9
50, 0.001, 0.005, 10, 1, 5, 181, 268.94, 9
50, 0.001, 0.005, 10, 1, 6, 179, 236.2, 9
50, 0.001, 0.005, 10, 1, 7, 177, 257.26, 9
50, 0.001, 0.005, 10, 1, 8, 177, 255.42, 9
50, 0.001, 0.005, 10, 1, 9, 173, 250.54, 9
50, 0.001, 0.005, 10, 2, 0, 38, 427.24, 9
50, 0.001, 0.005, 10, 2, 1, 289, 408.04, 9
50, 0.001, 0.005, 10, 2, 2, 289, 406.6, 9
50, 0.001, 0.005, 10, 2, 3, 150, 372.12, 9
50, 0.001, 0.005, 10, 2, 4, 277, 359.68, 9
50, 0.001, 0.005, 10, 2, 5, 87, 321.64, 9
50, 0.001, 0.005, 10, 2, 6, 87, 304.04, 9
50, 0.001, 0.005, 10, 2, 7, 87, 351.92, 9
50, 0.001, 0.005, 10, 2, 8, 87, 338.88, 9
50, 0.001, 0.005, 10, 2, 9, 277, 362.72, 9
50, 0.001, 0.005, 10, 3, 0, 214, 418.7, 9
50, 0.001, 0.005, 10, 3, 1, 212, 367.78, 9
50, 0.001, 0.005, 10, 3, 2, 210, 270.52, 9
50, 0.001, 0.005, 10, 3, 3, 207, 331.24, 9
50, 0.001, 0.005, 10, 3, 4, 207, 264.54, 9
50, 0.001, 0.005, 10, 3, 5, 205, 288.74, 9
50, 0.001, 0.005, 10, 3, 6, 205, 329.6, 9
50, 0.001, 0.005, 10, 3, 7, 204, 290.14, 9
50, 0.001, 0.005, 10, 3, 8, 203, 284.92, 9
50, 0.001, 0.005, 10, 3, 9, 203, 308.5, 9
50, 0.001, 0.005, 10, 4, 0, 438, 469.12, 9
50, 0.001, 0.005, 10, 4, 1, 438, 454.56, 9
50, 0.001, 0.005, 10, 4, 2, 438, 450.84, 9
50, 0.001, 0.005, 10, 4, 3, 401, 454.04, 9
50, 0.001, 0.005, 10, 4, 4, 190, 423.8, 9
50, 0.001, 0.005, 10, 4, 5, 190, 374.64, 9
50, 0.001, 0.005, 10, 4, 6, 190, 377.44, 9
50, 0.001, 0.005, 10, 4, 7, 190, 326.48, 9
50, 0.001, 0.005, 10, 4, 8, 119, 325.24, 9
50, 0.001, 0.005, 10, 4, 9, 119, 326.96, 9
50, 0.005, 0.001, 2, 1, 0, 191, 536.42, 0
50, 0.005, 0.001, 2, 1, 1, 188, 312.62, 0
50, 0.005, 0.001, 2, 2, 0, 97, 437.4, 0
50, 0.005, 0.001, 2, 2, 1, 90, 346.68, 0
50, 0.005, 0.001, 2, 3, 0, 319, 657.9, 0
50, 0.005, 0.001, 2, 3, 1, 211, 529.0, 0
50, 0.005, 0.001, 2, 4, 0, 399, 474.72, 0
50, 0.005, 0.001, 2, 4, 1, 468, 498.4, 0
50, 0.005, 0.001, 2, 1, 0, 181, 354.34, 1
50, 0.005, 0.001, 2, 1, 1, 179, 208.7, 1
50, 0.005, 0.001, 2, 2, 0, 226, 426.74, 1
50, 0.005, 0.001, 2, 2, 1, 216, 312.96, 1
50, 0.005, 0.001, 2, 3, 0, 335, 475.24, 1
50, 0.005, 0.001, 2, 3, 1, 212, 380.72, 1
50, 0.005, 0.001, 2, 4, 0, 297, 441.24, 1
50, 0.005, 0.001, 2, 4, 1, 297, 411.8, 1
50, 0.005, 0.001, 2, 1, 0, 175, 417.94, 2
50, 0.005, 0.001, 2, 1, 1, 175, 198.32, 2
50, 0.005, 0.001, 2, 2, 0, 43, 452.48, 2
50, 0.005, 0.001, 2, 2, 1, 131, 364.36, 2
50, 0.005, 0.001, 2, 3, 0, 195, 472.04, 2
50, 0.005, 0.001, 2, 3, 1, 183, 308.5, 2
50, 0.005, 0.001, 2, 4, 0, 354, 481.76, 2
50, 0.005, 0.001, 2, 4, 1, 231, 445.44, 2
50, 0.005, 0.001, 2, 1, 0, 177, 391.84, 3
50, 0.005, 0.001, 2, 1, 1, 177, 212.18, 3
50, 0.005, 0.001, 2, 2, 0, 35, 344.5, 3
50, 0.005, 0.001, 2, 2, 1, 23, 153.08, 3
50, 0.005, 0.001, 2, 3, 0, 176, 347.94, 3
50, 0.005, 0.001, 2, 3, 1, 176, 187.06, 3
50, 0.005, 0.001, 2, 4, 0, 424, 491.72, 3
50, 0.005, 0.001, 2, 4, 1, 424, 473.84, 3
50, 0.005, 0.001, 2, 1, 0, 197, 568.7, 4
50, 0.005, 0.001, 2, 1, 1, 185, 365.84, 4
50, 0.005, 0.001, 2, 2, 0, 100, 398.78, 4
50, 0.005, 0.001, 2, 2, 1, 83, 252.76, 4
50, 0.005, 0.001, 2, 3, 0, 193, 298.3, 4
50, 0.005, 0.001, 2, 3, 1, 193, 198.92, 4
50, 0.005, 0.001, 2, 4, 0, 44, 361.52, 4
50, 0.005, 0.001, 2, 4, 1, 44, 93.4, 4
50, 0.005, 0.001, 2, 1, 0, 192, 468.12, 5
50, 0.005, 0.001, 2, 1, 1, 183, 230.74, 5
50, 0.005, 0.001, 2, 2, 0, 237, 454.02, 5
50, 0.005, 0.001, 2, 2, 1, 229, 375.44, 5
50, 0.005, 0.001, 2, 3, 0, 191, 549.46, 5
50, 0.005, 0.001, 2, 3, 1, 186, 331.54, 5
50, 0.005, 0.001, 2, 4, 0, 176, 437.8, 5
50, 0.005, 0.001, 2, 4, 1, 368, 436.8, 5
50, 0.005, 0.001, 2, 1, 0, 200, 565.3, 6
50, 0.005, 0.001, 2, 1, 1, 193, 369.72, 6
50, 0.005, 0.001, 2, 2, 0, 54, 461.4, 6
50, 0.005, 0.001, 2, 2, 1, 105, 371.08, 6
50, 0.005, 0.001, 2, 3, 0, 250, 585.54, 6
50, 0.005, 0.001, 2, 3, 1, 219, 426.26, 6
50, 0.005, 0.001, 2, 4, 0, 343, 472.92, 6
50, 0.005, 0.001, 2, 4, 1, 95, 483.0, 6
50, 0.005, 0.001, 2, 1, 0, 176, 472.26, 7
50, 0.005, 0.001, 2, 1, 1, 176, 269.02, 7
50, 0.005, 0.001, 2, 2, 0, 158, 398.88, 7
50, 0.005, 0.001, 2, 2, 1, 153, 276.4, 7
50, 0.005, 0.001, 2, 3, 0, 176, 431.48, 7
50, 0.005, 0.001, 2, 3, 1, 176, 310.14, 7
50, 0.005, 0.001, 2, 4, 0, 52, 398.68, 7
50, 0.005, 0.001, 2, 4, 1, 17, 269.0, 7
50, 0.005, 0.001, 2, 1, 0, 171, 493.54, 8
50, 0.005, 0.001, 2, 1, 1, 171, 273.28, 8
50, 0.005, 0.001, 2, 2, 0, 109, 429.32, 8
50, 0.005, 0.001, 2, 2, 1, 99, 361.4, 8
50, 0.005, 0.001, 2, 3, 0, 172, 583.34, 8
50, 0.005, 0.001, 2, 3, 1, 172, 404.42, 8
50, 0.005, 0.001, 2, 4, 0, 96, 309.92, 8
50, 0.005, 0.001, 2, 4, 1, 249, 449.28, 8
50, 0.005, 0.001, 2, 1, 0, 172, 366.36, 9
50, 0.005, 0.001, 2, 1, 1, 172, 211.54, 9
50, 0.005, 0.001, 2, 2, 0, 111, 455.82, 9
50, 0.005, 0.001, 2, 2, 1, 100, 342.24, 9
50, 0.005, 0.001, 2, 3, 0, 596, 666.02, 9
50, 0.005, 0.001, 2, 3, 1, 197, 599.2, 9
50, 0.005, 0.001, 2, 4, 0, 117, 304.92, 9
50, 0.005, 0.001, 2, 4, 1, 254, 277.4, 9
50, 0.005, 0.001, 10, 1, 0, 180, 564.8, 0
50, 0.005, 0.001, 10, 1, 1, 180, 333.6, 0
50, 0.005, 0.001, 10, 1, 2, 180, 208.06, 0
50, 0.005, 0.001, 10, 1, 3, 179, 210.32, 0
50, 0.005, 0.001, 10, 1, 4, 179, 185.9, 0
50, 0.005, 0.001, 10, 1, 5, 179, 234.82, 0
50, 0.005, 0.001, 10, 1, 6, 166, 195.86, 0
50, 0.005, 0.001, 10, 1, 7, 166, 197.36, 0
50, 0.005, 0.001, 10, 1, 8, 166, 182.7, 0
50, 0.005, 0.001, 10, 1, 9, 163, 195.14, 0
50, 0.005, 0.001, 10, 2, 0, 128, 371.74, 0
50, 0.005, 0.001, 10, 2, 1, 122, 236.52, 0
50, 0.005, 0.001, 10, 2, 2, 125, 198.04, 0
50, 0.005, 0.001, 10, 2, 3, 248, 471.04, 0
50, 0.005, 0.001, 10, 2, 4, 214, 376.76, 0
50, 0.005, 0.001, 10, 2, 5, 248, 429.0, 0
50, 0.005, 0.001, 10, 2, 6, 266, 359.44, 0
50, 0.005, 0.001, 10, 2, 7, 336, 342.56, 0
50, 0.005, 0.001, 10, 2, 8, 317, 340.8, 0
50, 0.005, 0.001, 10, 2, 9, 323, 391.36, 0
50, 0.005, 0.001, 10, 3, 0, 178, 404.14, 0
50, 0.005, 0.001, 10, 3, 1, 176, 370.28, 0
50, 0.005, 0.001, 10, 3, 2, 176, 288.42, 0
50, 0.005, 0.001, 10, 3, 3, 175, 202.92, 0
50, 0.005, 0.001, 10, 3, 4, 175, 178.24, 0
50, 0.005, 0.001, 10, 3, 5, 174, 189.16, 0
50, 0.005, 0.001, 10, 3, 6, 174, 193.24, 0
50, 0.005, 0.001, 10, 3, 7, 174, 192.82, 0
50, 0.005, 0.001, 10, 3, 8, 174, 183.74, 0
50, 0.005, 0.001, 10, 3, 9, 173, 181.18, 0
50, 0.005, 0.001, 10, 4, 0, 358, 489.92, 0
50, 0.005, 0.001, 10, 4, 1, 358, 444.6, 0
50, 0.005, 0.001, 10, 4, 2, 358, 359.4, 0
50, 0.005, 0.001, 10, 4, 3, 500, 500.0, 0
50, 0.005, 0.001, 10, 4, 4, 358, 494.32, 0
50, 0.005, 0.001, 10, 4, 5, 358, 454.16, 0
50, 0.005, 0.001, 10, 4, 6, 333, 459.68, 0
50, 0.005, 0.001, 10, 4, 7, 333, 366.28, 0
50, 0.005, 0.001, 10, 4, 8, 333, 493.32, 0
50, 0.005, 0.001, 10, 4, 9, 333, 422.36, 0
50, 0.005, 0.001, 10, 1, 0, 186, 474.52, 1
50, 0.005, 0.001, 10, 1, 1, 185, 285.42, 1
50, 0.005, 0.001, 10, 1, 2, 184, 212.12, 1
50, 0.005, 0.001, 10, 1, 3, 184, 201.58, 1
50, 0.005, 0.001, 10, 1, 4, 183, 195.8, 1
50, 0.005, 0.001, 10, 1, 5, 177, 183.62, 1
50, 0.005, 0.001, 10, 1, 6, 177, 198.32, 1
50, 0.005, 0.001, 10, 1, 7, 177, 196.78, 1
50, 0.005, 0.001, 10, 1, 8, 177, 178.16, 1
50, 0.005, 0.001, 10, 1, 9, 175, 188.86, 1
50, 0.005, 0.001, 10, 2, 0, 256, 443.7, 1
50, 0.005, 0.001, 10, 2, 1, 311, 366.76, 1
50, 0.005, 0.001, 10, 2, 2, 311, 335.36, 1
50, 0.005, 0.001, 10, 2, 3, 311, 319.04, 1
50, 0.005, 0.001, 10, 2, 4, 311, 318.72, 1
50, 0.005, 0.001, 10, 2, 5, 311, 314.24, 1
50, 0.005, 0.001, 10, 2, 6, 311, 318.44, 1
50, 0.005, 0.001, 10, 2, 7, 307, 356.84, 1
50, 0.005, 0.001, 10, 2, 8, 266, 315.8, 1
50, 0.005, 0.001, 10, 2, 9, 266, 309.52, 1
50, 0.005, 0.001, 10, 3, 0, 192, 475.14, 1
50, 0.005, 0.001, 10, 3, 1, 192, 442.38, 1
50, 0.005, 0.001, 10, 3, 2, 192, 351.04, 1
50, 0.005, 0.001, 10, 3, 3, 181, 204.34, 1
50, 0.005, 0.001, 10, 3, 4, 181, 213.72, 1
50, 0.005, 0.001, 10, 3, 5, 181, 193.86, 1
50, 0.005, 0.001, 10, 3, 6, 169, 196.1, 1
50, 0.005, 0.001, 10, 3, 7, 164, 189.74, 1
50, 0.005, 0.001, 10, 3, 8, 164, 183.48, 1
50, 0.005, 0.001, 10, 3, 9, 163, 194.94, 1
50, 0.005, 0.001, 10, 4, 0, 155, 414.04, 1
50, 0.005, 0.001, 10, 4, 1, 155, 311.48, 1
50, 0.005, 0.001, 10, 4, 2, 155, 246.4, 1
50, 0.005, 0.001, 10, 4, 3, 155, 155.44, 1
50, 0.005, 0.001, 10, 4, 4, 155, 169.24, 1
50, 0.005, 0.001, 10, 4, 5, 155, 169.4, 1
50, 0.005, 0.001, 10, 4, 6, 155, 156.44, 1
50, 0.005, 0.001, 10, 4, 7, 155, 155.0, 1
50, 0.005, 0.001, 10, 4, 8, 155, 167.52, 1
50, 0.005, 0.001, 10, 4, 9, 155, 155.04, 1
50, 0.005, 0.001, 10, 1, 0, 176, 470.72, 2
50, 0.005, 0.001, 10, 1, 1, 176, 252.84, 2
50, 0.005, 0.001, 10, 1, 2, 175, 210.2, 2
50, 0.005, 0.001, 10, 1, 3, 175, 183.62, 2
50, 0.005, 0.001, 10, 1, 4, 166, 193.34, 2
50, 0.005, 0.001, 10, 1, 5, 164, 173.9, 2
50, 0.005, 0.001, 10, 1, 6, 164, 172.96, 2
50, 0.005, 0.001, 10, 1, 7, 161, 165.78, 2
50, 0.005, 0.001, 10, 1, 8, 160, 193.68, 2
50, 0.005, 0.001, 10, 1, 9, 159, 172.1, 2
50, 0.005, 0.001, 10, 2, 0, 245, 412.94, 2
50, 0.005, 0.001, 10, 2, 1, 235, 368.88, 2
50, 0.005, 0.001, 10, 2, 2, 235, 313.44, 2
50, 0.005, 0.001, 10, 2, 3, 114, 334.16, 2
50, 0.005, 0.001, 10, 2, 4, 114, 154.56, 2
50, 0.005, 0.001, 10, 2, 5, 114, 152.32, 2
50, 0.005, 0.001, 10, 2, 6, 114, 153.68, 2
50, 0.005, 0.001, 10, 2, 7, 114, 164.4, 2
50, 0.005, 0.001, 10, 2, 8, 114, 158.24, 2
50, 0.005, 0.001, 10, 2, 9, 114, 148.88, 2
50, 0.005, 0.001, 10, 3, 0, 564, 619.92, 2
50, 0.005, 0.001, 10, 3, 1, 564, 612.24, 2
50, 0.005, 0.001, 10, 3, 2, 564, 583.94, 2
50, 0.005, 0.001, 10, 3, 3, 480, 560.76, 2
50, 0.005, 0.001, 10, 3, 4, 480, 549.12, 2
50, 0.005, 0.001, 10, 3, 5, 480, 509.08, 2
50, 0.005, 0.001, 10, 3, 6, 480, 480.26, 2
50, 0.005, 0.001, 10, 3, 7, 479, 483.38, 2
50, 0.005, 0.001, 10, 3, 8, 477, 479.94, 2
50, 0.005, 0.001, 10, 3, 9, 477, 480.86, 2
50, 0.005, 0.001, 10, 4, 0, 452, 476.24, 2
50, 0.005, 0.001, 10, 4, 1, 452, 454.88, 2
50, 0.005, 0.001, 10, 4, 2, 452, 458.96, 2
50, 0.005, 0.001, 10, 4, 3, 452, 454.88, 2
50, 0.005, 0.001, 10, 4, 4, 445, 453.4, 2
50, 0.005, 0.001, 10, 4, 5, 452, 463.04, 2
50, 0.005, 0.001, 10, 4, 6, 452, 453.48, 2
50, 0.005, 0.001, 10, 4, 7, 114, 462.96, 2
50, 0.005, 0.001, 10, 4, 8, 114, 388.28, 2
50, 0.005, 0.001, 10, 4, 9, 114, 277.04, 2
50, 0.005, 0.001, 10, 1, 0, 186, 481.22, 3
50, 0.005, 0.001, 10, 1, 1, 186, 255.92, 3
50, 0.005, 0.001, 10, 1, 2, 182, 198.82, 3
50, 0.005, 0.001, 10, 1, 3, 179, 207.38, 3
50, 0.005, 0.001, 10, 1, 4, 178, 203.98, 3
50, 0.005, 0.001, 10, 1, 5, 175, 181.86, 3
50, 0.005, 0.001, 10, 1, 6, 175, 181.44, 3
50, 0.005, 0.001, 10, 1, 7, 175, 185.68, 3
50, 0.005, 0.001, 10, 1, 8, 163, 184.44, 3
50, 0.005, 0.001, 10, 1, 9, 163, 185.86, 3
50, 0.005, 0.001, 10, 2, 0, 63, 403.36, 3
50, 0.005, 0.001, 10, 2, 1, 54, 297.32, 3
50, 0.005, 0.001, 10, 2, 2, 107, 259.0, 3
50, 0.005, 0.001, 10, 2, 3, 113, 392.2, 3
50, 0.005, 0.001, 10, 2, 4, 80, 453.68, 3
50, 0.005, 0.001, 10, 2, 5, 485, 496.76, 3
50, 0.005, 0.001, 10, 2, 6, 366, 475.16, 3
50, 0.005, 0.001, 10, 2, 7, 331, 446.32, 3
50, 0.005, 0.001, 10, 2, 8, 331, 374.36, 3
50, 0.005, 0.001, 10, 2, 9, 331, 363.16, 3
50, 0.005, 0.001, 10, 3, 0, 296, 491.14, 3
50, 0.005, 0.001, 10, 3, 1, 296, 367.24, 3
50, 0.005, 0.001, 10, 3, 2, 290, 333.02, 3
50, 0.005, 0.001, 10, 3, 3, 290, 300.96, 3
50, 0.005, 0.001, 10, 3, 4, 236, 303.16, 3
50, 0.005, 0.001, 10, 3, 5, 201, 286.56, 3
50, 0.005, 0.001, 10, 3, 6, 199, 262.94, 3
50, 0.005, 0.001, 10, 3, 7, 195, 213.56, 3
50, 0.005, 0.001, 10, 3, 8, 195, 227.72, 3
50, 0.005, 0.001, 10, 3, 9, 189, 228.7, 3
50, 0.005, 0.001, 10, 4, 0, 500, 500.0, 3
50, 0.005, 0.001, 10, 4, 1, 500, 500.0, 3
50, 0.005, 0.001, 10, 4, 2, 397, 495.88, 3
50, 0.005, 0.001, 10, 4, 3, 397, 459.8, 3
50, 0.005, 0.001, 10, 4, 4, 397, 403.16, 3
50, 0.005, 0.001, 10, 4, 5, 253, 469.56, 3
50, 0.005, 0.001, 10, 4, 6, 253, 368.44, 3
50, 0.005, 0.001, 10, 4, 7, 474, 498.96, 3
50, 0.005, 0.001, 10, 4, 8, 253, 471.32, 3
50, 0.005, 0.001, 10, 4, 9, 290, 442.8, 3
50, 0.005, 0.001, 10, 1, 0, 175, 366.04, 4
50, 0.005, 0.001, 10, 1, 1, 173, 220.0, 4
50, 0.005, 0.001, 10, 1, 2, 173, 216.68, 4
50, 0.005, 0.001, 10, 1, 3, 171, 199.3, 4
50, 0.005, 0.001, 10, 1, 4, 170, 181.06, 4
50, 0.005, 0.001, 10, 1, 5, 170, 188.8, 4
50, 0.005, 0.001, 10, 1, 6, 167, 201.38, 4
50, 0.005, 0.001, 10, 1, 7, 167, 182.68, 4
50, 0.005, 0.001, 10, 1, 8, 167, 196.0, 4
50, 0.005, 0.001, 10, 1, 9, 167, 192.7, 4
50, 0.005, 0.001, 10, 2, 0, 290, 470.2, 4
50, 0.005, 0.001, 10, 2, 1, 279, 423.04, 4
50, 0.005, 0.001, 10, 2, 2, 279, 425.44, 4
50, 0.005, 0.001, 10, 2, 3, 361, 455.28, 4
50, 0.005, 0.001, 10, 2, 4, 420, 485.12, 4
50, 0.005, 0.001, 10, 2, 5, 420, 441.8, 4
50, 0.005, 0.001, 10, 2, 6, 414, 460.16, 4
50, 0.005, 0.001, 10, 2, 7, 354, 458.48, 4
50, 0.005, 0.001, 10, 2, 8, 414, 482.6, 4
50, 0.005, 0.001, 10, 2, 9, 414, 427.64, 4
50, 0.005, 0.001, 10, 3, 0, 167, 189.18, 4
50, 0.005, 0.001, 10, 3, 1, 165, 178.4, 4
50, 0.005, 0.001, 10, 3, 2, 165, 187.66, 4
50, 0.005, 0.001, 10, 3, 3, 164, 179.86, 4
50, 0.005, 0.001, 10, 3, 4, 164, 178.24, 4
50, 0.005, 0.001, 10, 3, 5, 164, 171.44, 4
50, 0.005, 0.001, 10, 3, 6, 160, 180.76, 4
50, 0.005, 0.001, 10, 3, 7, 160, 182.96, 4
50, 0.005, 0.001, 10, 3, 8, 160, 171.78, 4
50, 0.005, 0.001, 10, 3, 9, 158, 170.1, 4
50, 0.005, 0.001, 10, 4, 0, 379, 484.12, 4
50, 0.005, 0.001, 10, 4, 1, 468, 493.96, 4
50, 0.005, 0.001, 10, 4, 2, 468, 482.92, 4
50, 0.005, 0.001, 10, 4, 3, 468, 480.08, 4
50, 0.005, 0.001, 10, 4, 4, 468, 472.16, 4
50, 0.005, 0.001, 10, 4, 5, 468, 470.8, 4
50, 0.005, 0.001, 10, 4, 6, 338, 461.36, 4
50, 0.005, 0.001, 10, 4, 7, 338, 427.68, 4
50, 0.005, 0.001, 10, 4, 8, 338, 347.2, 4
50, 0.005, 0.001, 10, 4, 9, 338, 354.28, 4
50, 0.005, 0.001, 10, 1, 0, 178, 441.74, 5
50, 0.005, 0.001, 10, 1, 1, 178, 199.86, 5
50, 0.005, 0.001, 10, 1, 2, 178, 200.0, 5
50, 0.005, 0.001, 10, 1, 3, 178, 193.08, 5
50, 0.005, 0.001, 10, 1, 4, 176, 203.46, 5
50, 0.005, 0.001, 10, 1, 5, 176, 199.52, 5
50, 0.005, 0.001, 10, 1, 6, 173, 177.04, 5
50, 0.005, 0.001, 10, 1, 7, 173, 193.2, 5
50, 0.005, 0.001, 10, 1, 8, 173, 189.3, 5
50, 0.005, 0.001, 10, 1, 9, 173, 181.18, 5
50, 0.005, 0.001, 10, 2, 0, 108, 383.26, 5
50, 0.005, 0.001, 10, 2, 1, 175, 286.04, 5
50, 0.005, 0.001, 10, 2, 2, 175, 227.52, 5
50, 0.005, 0.001, 10, 2, 3, 175, 221.24, 5
50, 0.005, 0.001, 10, 2, 4, 101, 231.64, 5
50, 0.005, 0.001, 10, 2, 5, 101, 192.28, 5
50, 0.005, 0.001, 10, 2, 6, 101, 135.84, 5
50, 0.005, 0.001, 10, 2, 7, 101, 133.96, 5
50, 0.005, 0.001, 10, 2, 8, 101, 143.4, 5
50, 0.005, 0.001, 10, 2, 9, 101, 119.6, 5
50, 0.005, 0.001, 10, 3, 0, 392, 624.06, 5
50, 0.005, 0.001, 10, 3, 1, 306, 598.14, 5
50, 0.005, 0.001, 10, 3, 2, 306, 514.8, 5
50, 0.005, 0.001, 10, 3, 3, 289, 349.32, 5
50, 0.005, 0.001, 10, 3, 4, 272, 320.3, 5
50, 0.005, 0.001, 10, 3, 5, 266, 298.54, 5
50, 0.005, 0.001, 10, 3, 6, 228, 284.76, 5
50, 0.005, 0.001, 10, 3, 7, 228, 283.34, 5
50, 0.005, 0.001, 10, 3, 8, 184, 268.82, 5
50, 0.005, 0.001, 10, 3, 9, 184, 237.36, 5
50, 0.005, 0.001, 10, 4, 0, 216, 432.56, 5
50, 0.005, 0.001, 10, 4, 1, 215, 307.64, 5
50, 0.005, 0.001, 10, 4, 2, 215, 224.64, 5
50, 0.005, 0.001, 10, 4, 3, 215, 215.44, 5
50, 0.005, 0.001, 10, 4, 4, 54, 468.16, 5
50, 0.005, 0.001, 10, 4, 5, 54, 376.0, 5
50, 0.005, 0.001, 10, 4, 6, 54, 139.2, 5
50, 0.005, 0.001, 10, 4, 7, 190, 464.8, 5
50, 0.005, 0.001, 10, 4, 8, 54, 218.92, 5
50, 0.005, 0.001, 10, 4, 9, 54, 185.64, 5
50, 0.005, 0.001, 10, 1, 0, 170, 387.06, 6
50, 0.005, 0.001, 10, 1, 1, 170, 208.64, 6
50, 0.005, 0.001, 10, 1, 2, 165, 185.44, 6
50, 0.005, 0.001, 10, 1, 3, 165, 177.18, 6
50, 0.005, 0.001, 10, 1, 4, 164, 180.08, 6
50, 0.005, 0.001, 10, 1, 5, 164, 166.8, 6
50, 0.005, 0.001, 10, 1, 6, 162, 166.44, 6
50, 0.005, 0.001, 10, 1, 7, 162, 170.5, 6
50, 0.005, 0.001, 10, 1, 8, 161, 174.1, 6
50, 0.005, 0.001, 10, 1, 9, 159, 163.28, 6
50, 0.005, 0.001, 10, 2, 0, 68, 373.76, 6
50, 0.005, 0.001, 10, 2, 1, 114, 275.68, 6
50, 0.005, 0.001, 10, 2, 2, 114, 218.24, 6
50, 0.005, 0.001, 10, 2, 3, 147, 207.32, 6
50, 0.005, 0.001, 10, 2, 4, 147, 184.4, 6
50, 0.005, 0.001, 10, 2, 5, 147, 155.0, 6
50, 0.005, 0.001, 10, 2, 6, 147, 174.4, 6
50, 0.005, 0.001, 10, 2, 7, 147, 180.28, 6
50, 0.005, 0.001, 10, 2, 8, 147, 164.72, 6
50, 0.005, 0.001, 10, 2, 9, 147, 180.32, 6
50, 0.005, 0.001, 10, 3, 0, 199, 598.84, 6
50, 0.005, 0.001, 10, 3, 1, 190, 566.04, 6
50, 0.005, 0.001, 10, 3, 2, 183, 385.6, 6
50, 0.005, 0.001, 10, 3, 3, 183, 209.2, 6
50, 0.005, 0.001, 10, 3, 4, 181, 194.18, 6
