Stage,Generation,Best_Fitness,Avg_Fitness,test
3, 25, 129, 254.245, 11
3, 26, 128, 252.445, 11
3, 27, 128, 242.145, 11
3, 28, 128, 273.74, 11
3, 29, 128, 252.215, 11
3, 30, 128, 277.805, 11
3, 31, 128, 267.99, 11
3, 32, 128, 262.745, 11
3, 33, 127, 296.85, 11
3, 34, 127, 264.305, 11
3, 35, 127, 258.635, 11
3, 36, 127, 292.535, 11
3, 37, 127, 257.215, 11
3, 38, 127, 258.995, 11
3, 39, 126, 294.38, 11
3, 40, 126, 275.01, 11
3, 41, 126, 266.32, 11
3, 42, 125, 272.495, 11
3, 43, 125, 261.635, 11
3, 44, 125, 278.55, 11
3, 45, 125, 252.07, 11
3, 46, 125, 267.945, 11
3, 47, 125, 272.555, 11
3, 48, 125, 277.68, 11
3, 49, 124, 266.35, 11
4, 0, 58, 389.66, 11
4, 1, 58, 263.66, 11
4, 2, 58, 280.55, 11
4, 3, 58, 237.89, 11
4, 4, 58, 308.23, 11
4, 5, 58, 321.64, 11
4, 6, 58, 240.77, 11
4, 7, 58, 268.7, 11
4, 8, 58, 249.61, 11
4, 9, 58, 322.84, 11
4, 10, 58, 212.67, 11
4, 11, 58, 268.5, 11
4, 12, 58, 272.62, 11
4, 13, 58, 247.57, 11
4, 14, 58, 374.12, 11
4, 15, 58, 246.71, 11
4, 16, 58, 318.51, 11
4, 17, 58, 220.75, 11
4, 18, 58, 202.08, 11
4, 19, 58, 230.68, 11
4, 20, 58, 314.47, 11
4, 21, 58, 250.86, 11
4, 22, 58, 245.34, 11
4, 23, 58, 159.01, 11
4, 24, 58, 193.17, 11
4, 25, 58, 197.58, 11
4, 26, 58, 220.3, 11
4, 27, 58, 229.39, 11
4, 28, 58, 224.82, 11
4, 29, 55, 255.21, 11
4, 30, 58, 222.82, 11
4, 31, 58, 206.91, 11
4, 32, 57, 216.22, 11
4, 33, 58, 247.56, 11
4, 34, 57, 258.6, 11
4, 35, 57, 226.56, 11
4, 36, 57, 163.04, 11
4, 37, 57, 173.88, 11
4, 38, 57, 188.16, 11
4, 39, 57, 271.29, 11
4, 40, 57, 207.35, 11
4, 41, 55, 254.18, 11
4, 42, 55, 240.72, 11
4, 43, 55, 213.62, 11
4, 44, 55, 240.28, 11
4, 45, 55, 257.29, 11
4, 46, 55, 200.86, 11
4, 47, 55, 194.29, 11
4, 48, 49, 177.96, 11
4, 49, 49, 203.08, 11
1, 0, 169, 524.635, 12
1, 1, 169, 394.46, 12
1, 2, 152, 322.795, 12
1, 3, 152, 313.365, 12
1, 4, 156, 281.605, 12
1, 5, 160, 338.845, 12
1, 6, 150, 284.605, 12
1, 7, 149, 302.18, 12
1, 8, 157, 302.03, 12
1, 9, 156, 318.66, 12
1, 10, 156, 299.69, 12
1, 11, 153, 305.445, 12
1, 12, 150, 311.12, 12
1, 13, 154, 358.09, 12
1, 14, 153, 336.385, 12
1, 15, 152, 331.29, 12
1, 16, 149, 309.835, 12
1, 17, 149, 319.595, 12
1, 18, 144, 312.505, 12
1, 19, 147, 309.005, 12
1, 20, 137, 297.515, 12
1, 21, 134, 285.83, 12
1, 22, 134, 267.595, 12
1, 23, 136, 306.865, 12
1, 24, 138, 272.755, 12
1, 25, 135, 302.68, 12
1, 26, 133, 273.725, 12
1, 27, 130, 283.9, 12
1, 28, 129, 244.59, 12
1, 29, 130, 276.53, 12
1, 30, 126, 323.09, 12
1, 31, 127, 287.37, 12
1, 32, 127, 308.135, 12
1, 33, 127, 274.46, 12
1, 34, 127, 273.34, 12
1, 35, 127, 262.09, 12
1, 36, 127, 270.015, 12
1, 37, 127, 254.95, 12
1, 38, 127, 265.255, 12
1, 39, 126, 260.495, 12
1, 40, 126, 261.99, 12
1, 41, 126, 273.95, 12
1, 42, 126, 239.24, 12
1, 43, 125, 242.88, 12
1, 44, 123, 244.06, 12
1, 45, 126, 240.78, 12
1, 46, 118, 257.445, 12
1, 47, 125, 255.545, 12
1, 48, 125, 229.83, 12
1, 49, 122, 241.52, 12
2, 0, 59, 379.165, 12
2, 1, 77, 380.48, 12
2, 2, 65, 384.01, 12
2, 3, 79, 341.05, 12
2, 4, 100, 378.55, 12
2, 5, 79, 393.29, 12
2, 6, 79, 381.8, 12
2, 7, 67, 353.29, 12
2, 8, 83, 348.8, 12
2, 9, 79, 391.33, 12
2, 10, 108, 381.57, 12
2, 11, 79, 372.43, 12
2, 12, 79, 400.96, 12
2, 13, 109, 410.84, 12
2, 14, 109, 406.09, 12
2, 15, 83, 392.0, 12
2, 16, 83, 346.49, 12
2, 17, 79, 338.65, 12
2, 18, 80, 297.3, 12
2, 19, 79, 319.82, 12
2, 20, 57, 301.48, 12
2, 21, 79, 296.02, 12
2, 22, 79, 305.26, 12
2, 23, 68, 288.83, 12
2, 24, 81, 310.2, 12
2, 25, 79, 298.53, 12
2, 26, 77, 287.6, 12
2, 27, 79, 300.55, 12
2, 28, 74, 272.77, 12
2, 29, 57, 277.92, 12
2, 30, 74, 278.31, 12
2, 31, 60, 282.82, 12
2, 32, 60, 271.38, 12
2, 33, 55, 259.76, 12
2, 34, 77, 290.0, 12
2, 35, 67, 302.86, 12
2, 36, 67, 293.27, 12
2, 37, 77, 310.67, 12
2, 38, 74, 297.6, 12
2, 39, 67, 227.38, 12
2, 40, 38, 282.11, 12
2, 41, 67, 303.51, 12
2, 42, 74, 255.24, 12
2, 43, 74, 297.89, 12
2, 44, 74, 245.85, 12
2, 45, 74, 239.82, 12
2, 46, 67, 257.53, 12
2, 47, 74, 279.46, 12
2, 48, 74, 275.53, 12
2, 49, 74, 253.88, 12
3, 0, 137, 446.76, 12
3, 1, 138, 255.24, 12
3, 2, 140, 237.575, 12
3, 3, 140, 245.03, 12
3, 4, 136, 237.865, 12
3, 5, 137, 234.11, 12
3, 6, 133, 217.39, 12
3, 7, 133, 236.195, 12
3, 8, 129, 230.72, 12
3, 9, 126, 215.815, 12
3, 10, 125, 248.15, 12
3, 11, 124, 224.215, 12
3, 12, 120, 251.405, 12
3, 13, 116, 233.51, 12
3, 14, 122, 230.035, 12
3, 15, 122, 252.975, 12
3, 16, 121, 228.205, 12
3, 17, 121, 257.34, 12
3, 18, 121, 252.075, 12
3, 19, 123, 261.305, 12
3, 20, 123, 278.865, 12
3, 21, 117, 274.075, 12
3, 22, 124, 266.37, 12
3, 23, 124, 249.815, 12
3, 24, 123, 267.915, 12
3, 25, 122, 278.485, 12
3, 26, 122, 269.895, 12
3, 27, 121, 227.88, 12
3, 28, 121, 245.05, 12
3, 29, 121, 265.515, 12
3, 30, 121, 234.135, 12
3, 31, 119, 256.36, 12
3, 32, 120, 261.67, 12
3, 33, 119, 213.965, 12
3, 34, 119, 250.27, 12
3, 35, 119, 210.465, 12
3, 36, 119, 217.17, 12
3, 37, 118, 234.02, 12
3, 38, 116, 237.845, 12
3, 39, 117, 230.515, 12
3, 40, 117, 222.19, 12
3, 41, 117, 240.34, 12
3, 42, 116, 234.635, 12
3, 43, 115, 216.495, 12
3, 44, 114, 211.815, 12
3, 45, 114, 240.12, 12
3, 46, 113, 225.615, 12
3, 47, 110, 247.99, 12
3, 48, 113, 238.82, 12
3, 49, 113, 230.37, 12
4, 0, 20, 424.09, 12
4, 1, 20, 408.1, 12
4, 2, 20, 390.86, 12
4, 3, 83, 363.13, 12
4, 4, 83, 374.9, 12
4, 5, 83, 403.88, 12
4, 6, 83, 381.75, 12
4, 7, 81, 392.86, 12
4, 8, 81, 386.58, 12
4, 9, 20, 376.45, 12
4, 10, 83, 391.41, 12
4, 11, 20, 314.19, 12
4, 12, 83, 333.09, 12
4, 13, 83, 307.13, 12
4, 14, 81, 275.09, 12
4, 15, 80, 332.99, 12
4, 16, 20, 369.8, 12
4, 17, 20, 341.5, 12
4, 18, 20, 318.05, 12
4, 19, 20, 341.65, 12
4, 20, 20, 377.51, 12
4, 21, 20, 381.1, 12
4, 22, 20, 375.68, 12
4, 23, 20, 379.27, 12
4, 24, 20, 386.96, 12
4, 25, 20, 397.19, 12
4, 26, 20, 430.51, 12
4, 27, 20, 410.34, 12
4, 28, 20, 394.31, 12
4, 29, 20, 392.21, 12
4, 30, 20, 407.23, 12
4, 31, 20, 406.67, 12
4, 32, 20, 382.11, 12
4, 33, 20, 388.43, 12
4, 34, 20, 398.01, 12
4, 35, 18, 381.77, 12
4, 36, 19, 389.63, 12
4, 37, 20, 385.65, 12
4, 38, 20, 388.02, 12
4, 39, 20, 379.83, 12
4, 40, 19, 347.57, 12
4, 41, 20, 388.32, 12
4, 42, 20, 363.06, 12
4, 43, 20, 354.28, 12
4, 44, 20, 358.64, 12
4, 45, 21, 368.94, 12
4, 46, 20, 337.14, 12
4, 47, 20, 353.6, 12
4, 48, 20, 381.27, 12
4, 49, 20, 356.1, 12
1, 0, 177, 473.53, 13
1, 1, 166, 340.65, 13
1, 2, 163, 323.935, 13
1, 3, 163, 324.615, 13
1, 4, 162, 300.51, 13
1, 5, 155, 295.0, 13
1, 6, 158, 314.855, 13
1, 7, 158, 302.695, 13
1, 8, 154, 312.525, 13
1, 9, 152, 301.195, 13
1, 10, 148, 306.38, 13
1, 11, 145, 331.3, 13
1, 12, 141, 315.865, 13
1, 13, 141, 305.655, 13
1, 14, 140, 311.375, 13
1, 15, 141, 309.0, 13
1, 16, 140, 304.67, 13
1, 17, 140, 272.955, 13
1, 18, 139, 290.735, 13
1, 19, 139, 258.43, 13
1, 20, 137, 276.015, 13
1, 21, 137, 267.845, 13
1, 22, 137, 267.045, 13
1, 23, 135, 259.345, 13
1, 24, 134, 264.08, 13
1, 25, 134, 263.925, 13
1, 26, 132, 264.55, 13
1, 27, 133, 272.825, 13
1, 28, 133, 275.505, 13
1, 29, 128, 267.39, 13
1, 30, 129, 259.12, 13
1, 31, 128, 247.955, 13
1, 32, 128, 243.4, 13
1, 33, 128, 266.655, 13
1, 34, 128, 260.465, 13
1, 35, 126, 234.77, 13
1, 36, 128, 238.36, 13
1, 37, 128, 241.445, 13
1, 38, 127, 239.565, 13
1, 39, 128, 265.68, 13
1, 40, 126, 255.77, 13
1, 41, 124, 258.71, 13
1, 42, 125, 249.45, 13
1, 43, 124, 269.95, 13
1, 44, 125, 256.88, 13
1, 45, 124, 256.26, 13
1, 46, 123, 251.72, 13
1, 47, 123, 267.945, 13
1, 48, 124, 258.555, 13
1, 49, 124, 278.1, 13
2, 0, 28, 404.06, 13
2, 1, 227, 385.86, 13
2, 2, 221, 385.38, 13
2, 3, 28, 378.39, 13
2, 4, 28, 361.62, 13
2, 5, 214, 371.61, 13
2, 6, 29, 330.65, 13
2, 7, 29, 333.69, 13
2, 8, 28, 320.25, 13
2, 9, 24, 301.46, 13
2, 10, 24, 333.15, 13
2, 11, 28, 340.33, 13
2, 12, 28, 317.85, 13
2, 13, 28, 302.95, 13
2, 14, 28, 307.35, 13
2, 15, 28, 270.52, 13
2, 16, 25, 278.76, 13
2, 17, 28, 291.3, 13
2, 18, 28, 295.92, 13
2, 19, 28, 282.67, 13
2, 20, 19, 225.09, 13
2, 21, 22, 286.18, 13
2, 22, 22, 303.13, 13
2, 23, 22, 243.89, 13
2, 24, 28, 329.51, 13
2, 25, 28, 298.49, 13
2, 26, 28, 300.66, 13
2, 27, 28, 296.37, 13
2, 28, 22, 237.5, 13
2, 29, 21, 258.66, 13
2, 30, 28, 277.22, 13
2, 31, 21, 297.81, 13
2, 32, 28, 357.18, 13
2, 33, 19, 328.2, 13
2, 34, 28, 306.79, 13
2, 35, 21, 291.45, 13
2, 36, 28, 274.1, 13
2, 37, 28, 279.85, 13
2, 38, 28, 286.92, 13
2, 39, 28, 282.94, 13
2, 40, 28, 299.69, 13
2, 41, 16, 314.73, 13
2, 42, 28, 345.16, 13
2, 43, 21, 345.21, 13
2, 44, 21, 308.81, 13
2, 45, 21, 274.99, 13
2, 46, 21, 345.12, 13
2, 47, 22, 348.25, 13
2, 48, 28, 357.65, 13
2, 49, 28, 342.27, 13
3, 0, 161, 538.765, 13
3, 1, 161, 448.67, 13
3, 2, 155, 371.89, 13
3, 3, 153, 326.83, 13
3, 4, 142, 333.98, 13
3, 5, 142, 333.94, 13
3, 6, 144, 300.5, 13
3, 7, 138, 311.83, 13
3, 8, 137, 276.965, 13
3, 9, 138, 326.95, 13
3, 10, 137, 313.265, 13
3, 11, 137, 288.185, 13
3, 12, 135, 283.565, 13
3, 13, 135, 289.33, 13
3, 14, 133, 298.8, 13
3, 15, 132, 305.39, 13
3, 16, 127, 274.96, 13
3, 17, 127, 285.435, 13
3, 18, 130, 285.245, 13
3, 19, 130, 304.75, 13
3, 20, 129, 304.37, 13
3, 21, 128, 298.3, 13
3, 22, 128, 297.62, 13
3, 23, 127, 305.545, 13
3, 24, 125, 312.08, 13
3, 25, 123, 298.26, 13
3, 26, 123, 310.575, 13
3, 27, 127, 314.065, 13
3, 28, 125, 282.635, 13
3, 29, 121, 316.52, 13
3, 30, 125, 316.115, 13
3, 31, 122, 324.935, 13
3, 32, 124, 306.335, 13
3, 33, 124, 318.915, 13
3, 34, 124, 299.34, 13
3, 35, 124, 334.895, 13
3, 36, 123, 315.28, 13
3, 37, 124, 321.01, 13
3, 38, 122, 333.925, 13
3, 39, 122, 321.77, 13
3, 40, 122, 358.165, 13
3, 41, 122, 359.695, 13
3, 42, 121, 349.97, 13
3, 43, 121, 318.815, 13
3, 44, 121, 340.72, 13
3, 45, 121, 314.4, 13
3, 46, 120, 349.62, 13
3, 47, 119, 380.29, 13
3, 48, 120, 339.44, 13
3, 49, 120, 316.5, 13
4, 0, 42, 277.26, 13
4, 1, 53, 253.49, 13
4, 2, 50, 244.48, 13
4, 3, 53, 225.56, 13
4, 4, 50, 221.54, 13
4, 5, 53, 194.06, 13
4, 6, 53, 163.5, 13
4, 7, 42, 134.16, 13
4, 8, 41, 148.79, 13
4, 9, 41, 157.96, 13
4, 10, 41, 160.64, 13
4, 11, 41, 163.34, 13
4, 12, 41, 189.35, 13
4, 13, 41, 187.7, 13
4, 14, 41, 233.11, 13
4, 15, 41, 211.54, 13
4, 16, 41, 240.11, 13
4, 17, 41, 236.12, 13
4, 18, 41, 208.21, 13
4, 19, 41, 209.63, 13
4, 20, 41, 201.53, 13
4, 21, 41, 212.68, 13
4, 22, 41, 186.5, 13
4, 23, 22, 236.78, 13
4, 24, 41, 222.37, 13
4, 25, 35, 232.75, 13
4, 26, 41, 241.72, 13
4, 27, 35, 212.33, 13
4, 28, 35, 272.58, 13
4, 29, 33, 252.93, 13
4, 30, 35, 274.89, 13
4, 31, 41, 257.07, 13
4, 32, 35, 291.79, 13
4, 33, 35, 269.02, 13
4, 34, 35, 280.04, 13
4, 35, 41, 255.32, 13
4, 36, 40, 249.42, 13
4, 37, 28, 223.68, 13
4, 38, 28, 247.29, 13
4, 39, 28, 247.34, 13
4, 40, 28, 285.15, 13
4, 41, 28, 263.91, 13
4, 42, 28, 301.34, 13
4, 43, 28, 301.01, 13
4, 44, 53, 283.95, 13
4, 45, 53, 216.52, 13
4, 46, 53, 186.57, 13
4, 47, 53, 218.42, 13
4, 48, 50, 246.45, 13
4, 49, 53, 229.67, 13
1, 0, 164, 357.095, 14
1, 1, 160, 265.71, 14
1, 2, 160, 270.505, 14
1, 3, 135, 253.105, 14
1, 4, 140, 255.98, 14
1, 5, 148, 248.975, 14
1, 6, 152, 277.04, 14
1, 7, 148, 260.605, 14
1, 8, 144, 269.125, 14
1, 9, 144, 269.16, 14
1, 10, 144, 296.37, 14
1, 11, 144, 294.705, 14
1, 12, 146, 276.7, 14
1, 13, 145, 300.645, 14
1, 14, 145, 291.345, 14
1, 15, 139, 272.38, 14
1, 16, 143, 265.775, 14
1, 17, 138, 274.83, 14
1, 18, 138, 283.355, 14
1, 19, 136, 285.485, 14
1, 20, 138, 259.135, 14
1, 21, 139, 259.19, 14
1, 22, 137, 264.12, 14
1, 23, 137, 253.685, 14
1, 24, 137, 265.125, 14
1, 25, 135, 244.18, 14
1, 26, 136, 264.175, 14
1, 27, 136, 260.775, 14
1, 28, 137, 267.095, 14
1, 29, 136, 263.46, 14
1, 30, 135, 241.74, 14
1, 31, 135, 238.95, 14
1, 32, 134, 253.135, 14
1, 33, 130, 259.94, 14
1, 34, 130, 231.195, 14
1, 35, 131, 266.445, 14
1, 36, 130, 260.71, 14
1, 37, 130, 230.58, 14
1, 38, 130, 237.905, 14
1, 39, 130, 230.24, 14
1, 40, 130, 258.49, 14
1, 41, 126, 215.7, 14
1, 42, 126, 222.86, 14
1, 43, 129, 224.505, 14
1, 44, 128, 228.72, 14
1, 45, 127, 218.07, 14
1, 46, 120, 223.11, 14
1, 47, 115, 225.78, 14
1, 48, 115, 204.565, 14
1, 49, 115, 232.885, 14
2, 0, 46, 409.78, 14
2, 1, 41, 414.93, 14
2, 2, 43, 396.63, 14
2, 3, 44, 395.86, 14
2, 4, 175, 388.8, 14
2, 5, 65, 386.02, 14
2, 6, 54, 393.33, 14
2, 7, 65, 369.31, 14
2, 8, 40, 371.78, 14
2, 9, 54, 380.69, 14
2, 10, 54, 391.94, 14
2, 11, 54, 391.78, 14
2, 12, 43, 378.81, 14
2, 13, 54, 354.31, 14
2, 14, 54, 365.26, 14
2, 15, 54, 382.42, 14
2, 16, 54, 378.89, 14
2, 17, 52, 367.94, 14
2, 18, 54, 375.16, 14
2, 19, 35, 396.7, 14
2, 20, 54, 408.59, 14
2, 21, 40, 406.18, 14
2, 22, 54, 398.98, 14
2, 23, 54, 400.73, 14
2, 24, 54, 366.25, 14
2, 25, 54, 373.58, 14
2, 26, 54, 367.41, 14
2, 27, 54, 370.89, 14
2, 28, 52, 343.89, 14
2, 29, 54, 363.83, 14
2, 30, 44, 324.63, 14
2, 31, 31, 335.58, 14
2, 32, 54, 339.29, 14
2, 33, 32, 376.07, 14
2, 34, 54, 387.8, 14
2, 35, 32, 346.94, 14
2, 36, 35, 358.77, 14
2, 37, 36, 342.69, 14
2, 38, 32, 344.3, 14
2, 39, 47, 341.28, 14
2, 40, 32, 374.7, 14
2, 41, 32, 354.31, 14
2, 42, 32, 378.9, 14
2, 43, 28, 379.66, 14
2, 44, 32, 392.1, 14
2, 45, 32, 360.25, 14
2, 46, 32, 327.55, 14
2, 47, 35, 339.91, 14
2, 48, 32, 374.45, 14
2, 49, 35, 303.3, 14
3, 0, 186, 638.115, 14
3, 1, 158, 461.93, 14
3, 2, 158, 277.66, 14
3, 3, 148, 259.535, 14
3, 4, 146, 247.71, 14
3, 5, 149, 248.04, 14
3, 6, 145, 240.85, 14
3, 7, 145, 242.47, 14
3, 8, 142, 259.29, 14
3, 9, 141, 234.06, 14
3, 10, 141, 245.595, 14
3, 11, 141, 239.375, 14
3, 12, 138, 230.155, 14
3, 13, 137, 247.375, 14
3, 14, 138, 255.15, 14
3, 15, 138, 256.395, 14
3, 16, 136, 226.925, 14
3, 17, 136, 253.835, 14
3, 18, 132, 246.315, 14
3, 19, 132, 253.125, 14
3, 20, 129, 227.115, 14
3, 21, 127, 263.095, 14
3, 22, 128, 256.54, 14
3, 23, 125, 232.18, 14
3, 24, 125, 241.57, 14
3, 25, 129, 231.81, 14
3, 26, 130, 242.345, 14
3, 27, 131, 247.945, 14
3, 28, 130, 234.02, 14
3, 29, 128, 245.055, 14
3, 30, 128, 232.435, 14
3, 31, 127, 233.645, 14
3, 32, 127, 215.54, 14
3, 33, 127, 221.06, 14
3, 34, 126, 214.26, 14
3, 35, 125, 227.025, 14
3, 36, 125, 251.475, 14
3, 37, 125, 239.625, 14
3, 38, 125, 236.745, 14
3, 39, 123, 226.355, 14
3, 40, 122, 233.615, 14
3, 41, 123, 229.255, 14
3, 42, 123, 221.565, 14
3, 43, 123, 213.345, 14
3, 44, 123, 227.555, 14
3, 45, 121, 221.355, 14
3, 46, 124, 225.22, 14
3, 47, 123, 209.4, 14
3, 48, 121, 223.485, 14
3, 49, 120, 218.3, 14
4, 0, 317, 442.03, 14
4, 1, 238, 428.22, 14
4, 2, 261, 432.69, 14
4, 3, 271, 433.46, 14
4, 4, 285, 437.15, 14
4, 5, 253, 418.64, 14
4, 6, 240, 416.83, 14
4, 7, 81, 435.56, 14
4, 8, 240, 420.26, 14
4, 9, 167, 413.87, 14
4, 10, 167, 399.73, 14
4, 11, 261, 436.26, 14
4, 12, 261, 421.2, 14
4, 13, 97, 387.93, 14
4, 14, 167, 394.4, 14
4, 15, 247, 393.38, 14
4, 16, 140, 411.83, 14
4, 17, 140, 387.81, 14
4, 18, 247, 400.17, 14
4, 19, 137, 385.15, 14
4, 20, 247, 397.3, 14
4, 21, 246, 395.07, 14
4, 22, 236, 431.88, 14
4, 23, 236, 409.93, 14
4, 24, 247, 384.51, 14
4, 25, 143, 398.28, 14
4, 26, 143, 407.96, 14
4, 27, 236, 422.34, 14
4, 28, 97, 414.34, 14
4, 29, 97, 426.17, 14
4, 30, 102, 408.34, 14
4, 31, 82, 398.72, 14
4, 32, 78, 379.41, 14
4, 33, 97, 385.87, 14
4, 34, 87, 371.14, 14
4, 35, 94, 390.21, 14
4, 36, 84, 408.17, 14
4, 37, 311, 432.15, 14
4, 38, 102, 430.17, 14
4, 39, 95, 401.71, 14
4, 40, 102, 397.49, 14
4, 41, 102, 415.87, 14
4, 42, 87, 404.19, 14
4, 43, 93, 410.04, 14
4, 44, 79, 422.02, 14
4, 45, 79, 409.59, 14
4, 46, 97, 391.87, 14
4, 47, 97, 383.35, 14
4, 48, 95, 394.91, 14
4, 49, 93, 352.38, 14
1, 0, 165, 384.75, 15
1, 1, 168, 305.955, 15
1, 2, 166, 278.625, 15
1, 3, 166, 288.04, 15
1, 4, 154, 296.135, 15
1, 5, 155, 302.85, 15
1, 6, 146, 279.55, 15
1, 7, 146, 282.09, 15
1, 8, 144, 278.265, 15
1, 9, 144, 295.635, 15
1, 10, 143, 273.225, 15
1, 11, 139, 272.245, 15
1, 12, 141, 271.6, 15
1, 13, 126, 262.71, 15
1, 14, 126, 275.86, 15
1, 15, 123, 284.695, 15
1, 16, 143, 301.82, 15
1, 17, 142, 301.655, 15
1, 18, 140, 278.89, 15
1, 19, 138, 270.0, 15
1, 20, 143, 277.065, 15
1, 21, 136, 259.3, 15
1, 22, 134, 260.865, 15
1, 23, 142, 276.37, 15
1, 24, 141, 268.51, 15
1, 25, 135, 277.3, 15
1, 26, 136, 293.305, 15
1, 27, 135, 263.19, 15
1, 28, 135, 276.525, 15
1, 29, 134, 260.485, 15
1, 30, 132, 275.865, 15
1, 31, 131, 297.695, 15
1, 32, 131, 269.025, 15
1, 33, 131, 280.21, 15
1, 34, 131, 263.1, 15
1, 35, 132, 294.07, 15
1, 36, 130, 277.08, 15
1, 37, 127, 278.755, 15
1, 38, 127, 292.765, 15
1, 39, 126, 295.835, 15
1, 40, 126, 279.0, 15
1, 41, 126, 277.89, 15
1, 42, 126, 287.33, 15
1, 43, 125, 244.385, 15
1, 44, 125, 282.32, 15
1, 45, 123, 285.435, 15
1, 46, 122, 290.57, 15
1, 47, 122, 282.975, 15
1, 48, 122, 275.67, 15
1, 49, 121, 279.38, 15
2, 0, 99, 383.59, 15
2, 1, 124, 367.64, 15
2, 2, 131, 376.07, 15
2, 3, 120, 370.83, 15
2, 4, 126, 368.99, 15
2, 5, 123, 395.22, 15
2, 6, 123, 385.53, 15
2, 7, 156, 391.56, 15
2, 8, 127, 373.94, 15
2, 9, 127, 335.61, 15
2, 10, 156, 331.96, 15
2, 11, 142, 340.25, 15
2, 12, 132, 337.82, 15
2, 13, 149, 324.74, 15
2, 14, 162, 340.26, 15
2, 15, 149, 336.34, 15
2, 16, 132, 347.92, 15
2, 17, 144, 324.76, 15
2, 18, 150, 319.82, 15
2, 19, 132, 310.8, 15
2, 20, 152, 315.64, 15
2, 21, 46, 325.64, 15
2, 22, 126, 335.56, 15
2, 23, 152, 355.17, 15
2, 24, 152, 341.53, 15
2, 25, 120, 319.59, 15
2, 26, 116, 339.78, 15
2, 27, 116, 345.84, 15
2, 28, 182, 321.85, 15
2, 29, 186, 309.55, 15
2, 30, 182, 335.06, 15
2, 31, 138, 300.97, 15
2, 32, 183, 308.2, 15
2, 33, 116, 293.58, 15
2, 34, 116, 299.9, 15
2, 35, 116, 327.32, 15
2, 36, 170, 334.95, 15
2, 37, 154, 314.1, 15
2, 38, 180, 333.99, 15
2, 39, 180, 322.15, 15
2, 40, 169, 319.88, 15
2, 41, 154, 317.78, 15
2, 42, 154, 312.03, 15
2, 43, 138, 289.47, 15
2, 44, 116, 312.77, 15
2, 45, 126, 297.89, 15
2, 46, 165, 311.75, 15
2, 47, 182, 312.25, 15
2, 48, 183, 324.01, 15
2, 49, 183, 323.48, 15
3, 0, 209, 546.835, 15
3, 1, 170, 471.35, 15
3, 2, 156, 361.31, 15
3, 3, 160, 284.63, 15
3, 4, 160, 283.705, 15
3, 5, 163, 290.79, 15
3, 6, 158, 269.46, 15
3, 7, 156, 270.145, 15
3, 8, 155, 280.33, 15
3, 9, 157, 278.515, 15
3, 10, 157, 244.475, 15
3, 11, 154, 251.99, 15
3, 12, 148, 247.05, 15
3, 13, 149, 251.25, 15
3, 14, 148, 255.715, 15
3, 15, 148, 276.965, 15
3, 16, 149, 278.79, 15
3, 17, 148, 270.91, 15
3, 18, 148, 255.775, 15
3, 19, 148, 269.2, 15
3, 20, 147, 256.065, 15
3, 21, 147, 255.4, 15
3, 22, 147, 256.565, 15
3, 23, 146, 265.41, 15
3, 24, 142, 255.26, 15
3, 25, 144, 267.195, 15
3, 26, 140, 254.285, 15
3, 27, 140, 252.895, 15
3, 28, 141, 277.885, 15
3, 29, 141, 247.455, 15
3, 30, 141, 258.6, 15
3, 31, 139, 258.47, 15
3, 32, 140, 253.26, 15
3, 33, 140, 246.0, 15
3, 34, 139, 246.645, 15
3, 35, 139, 259.59, 15
3, 36, 140, 244.27, 15
3, 37, 140, 258.425, 15
3, 38, 139, 256.39, 15
3, 39, 139, 245.73, 15
3, 40, 137, 242.63, 15
3, 41, 137, 256.635, 15
3, 42, 140, 268.985, 15
3, 43, 140, 255.28, 15
3, 44, 138, 231.935, 15
3, 45, 137, 251.48, 15
3, 46, 137, 260.115, 15
3, 47, 136, 238.07, 15
3, 48, 137, 253.425, 15
3, 49, 137, 244.72, 15
4, 0, 232, 341.53, 15
4, 1, 232, 348.99, 15
4, 2, 236, 371.2, 15
4, 3, 222, 323.02, 15
4, 4, 239, 356.86, 15
4, 5, 108, 348.71, 15
4, 6, 108, 336.97, 15
4, 7, 105, 332.37, 15
4, 8, 108, 345.02, 15
4, 9, 108, 347.18, 15
4, 10, 103, 362.52, 15
4, 11, 103, 361.34, 15
4, 12, 103, 350.5, 15
4, 13, 103, 343.92, 15
4, 14, 192, 344.16, 15
4, 15, 103, 325.71, 15
4, 16, 192, 324.02, 15
4, 17, 103, 335.24, 15
4, 18, 192, 346.28, 15
4, 19, 192, 355.17, 15
4, 20, 189, 323.67, 15
4, 21, 189, 315.36, 15
4, 22, 192, 311.06, 15
4, 23, 130, 335.65, 15
4, 24, 192, 345.82, 15
4, 25, 204, 333.1, 15
4, 26, 192, 309.5, 15
4, 27, 207, 353.63, 15
4, 28, 230, 302.26, 15
4, 29, 230, 304.85, 15
4, 30, 207, 309.42, 15
4, 31, 207, 313.77, 15
4, 32, 138, 309.0, 15
4, 33, 207, 313.5, 15
4, 34, 203, 335.01, 15
4, 35, 190, 319.35, 15
4, 36, 190, 324.56, 15
4, 37, 190, 318.99, 15
4, 38, 190, 341.56, 15
4, 39, 103, 339.98, 15
4, 40, 164, 338.35, 15
4, 41, 207, 325.13, 15
4, 42, 207, 320.54, 15
4, 43, 207, 325.18, 15
4, 44, 198, 336.16, 15
4, 45, 208, 335.59, 15
4, 46, 208, 346.13, 15
4, 47, 152, 356.54, 15
